Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17507-twcfsk_a41956c8-8db3-48a7-a07f-a91e981aa043.jpg?v=1749464783,13,"",,,,,,,,,,,,,,,,,,,
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17505-xlpluw_8cf2040c-127f-4fea-bad7-7bd97e12d8af.jpg?v=1749464783,14,"",,,,,,,,,,,,,,,,,,,
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17502-xs1ssy_6ca8310f-ea82-4e77-9afd-a4a613171b35.jpg?v=1749464783,15,"",,,,,,,,,,,,,,,,,,,
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17496-mxega7_5f58883e-0373-453b-9ed3-b5774453cab0.jpg?v=1749464783,16,"",,,,,,,,,,,,,,,,,,,
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17491-osf93c_679ef081-cde2-4513-bbd7-f247d6a6a086.jpg?v=1749464783,17,"",,,,,,,,,,,,,,,,,,,
bavoir-polyester-motif-dessin-anime,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/17485-2bhi1o_2dd18bbc-3fd6-4d99-9b01-5ad25241d8d5.jpg?v=1749464783,18,"",,,,,,,,,,,,,,,,,,,
hochet-peluche-nouveau-nes,Hochet en peluche pour nouveau-nés,"<h2>Description du Produit</h2>
<p>Accueillez votre petit trésor avec notre *Hochet en peluche pour nouveau-nés*! Confectionné à partir de tissus de qualité supérieure, ce hochet en peluche est conçu pour câliner votre bébé durant ses premiers mois précieux.</p>
<ul>
<li>🌟 <strong>Douceur et Confort :</strong> Fabriqué à partir de tissus de qualité supérieure, garantissant une douceur exceptionnelle et apaisante pour la peau sensible des nouveau-nés.</li>
<li>🖐️ <strong>Aide au Développement :</strong> Encourage les bébés à développer leurs compétences de préhension, essentielles aux premières étapes du développement moteur.</li>
<li>🔒 <strong>Sécurité :</strong> Les matériaux sont soigneusement choisis pour être non irritants, assurant une utilisation prolongée sans danger pour les nouveau-nés.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matériaux utilisés :</strong> Tissus de qualité supérieure</li>
<li>
<strong>Utilisation principale :</strong> Jouet de préhension pour le développement sensoriel des nouveau-nés</li>
<li>
<strong>Tranche d'âge :</strong> Nouveau-nés</li>
</ul>",Jouets & éveil,Uncategorized,"",hochet,false,Couleur,Orange,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25017-dukw2o.jpg?v=1749464750,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25017-dukw2o.jpg?v=1749464750,kg,,,active
hochet-peluche-nouveau-nes,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25028-ovqd64.jpg?v=1749464750,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25028-ovqd64.jpg?v=1749464750,kg,,,
hochet-peluche-nouveau-nes,,,,,,,,,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25029-njz29t.jpg?v=1749464750,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25029-njz29t.jpg?v=1749464750,kg,,,
hochet-peluche-nouveau-nes,,,,,,,,,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25040-nfoezq.jpg?v=1749464750,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25040-nfoezq.jpg?v=1749464750,kg,,,
hochet-peluche-nouveau-nes,,,,,,,,,Blanc,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25041-wloc2x.jpg?v=1749464750,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25041-wloc2x.jpg?v=1749464750,kg,,,
hochet-peluche-nouveau-nes,,,,,,,,,Marron,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25042-j39uai.jpg?v=1749464750,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25042-j39uai.jpg?v=1749464750,kg,,,
jouet-peluche-siege-voiture,Hochet en peluche pour siège de voiture,"<h2>Description du Produit</h2>
<p>Offrez à votre bébé des trajets en voiture plus agréables avec notre hochet en peluche pour sièges auto, conçu spécialement pour divertir et apaiser les tout-petits. Fabriqué en tissu peluche épais et doux, il est parfaitement adapté à la peau délicate de votre bébé.</p>
<ul>
<li>🧸 <strong>Matériau Doux et Sûr</strong> : Fabriqué en tissu peluche épais, doux contre la peau délicate de votre bébé.</li>
<li>🔗 <strong>Fixation Facile</strong> : L'anneau de suspension permet une fixation rapide et sécurisée au dossier du siège auto.</li>
<li>🎉 <strong>Fonctionnalités Divertissantes</strong> : Équipé d'une petite chaîne et d'un miroir pour captiver l'attention de votre bébé, réduisant ainsi les pleurs pendant les trajets en voiture.</li>
<li>🐻 <strong>Diversité de Choix</strong> : Disponible sous différentes formes d'animaux, offrant une option qui peut correspondre aux préférences de votre bébé ou au thème de sa chambre.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Tissu en peluche épaisse</li>
<li>
<strong>Mécanisme de fixation :</strong> Anneau de suspension</li>
<li>
<strong>Caractéristiques supplémentaires :</strong> Petite chaîne et miroir</li>
<li>
<strong>Designs disponibles :</strong> Différentes formes d'animaux</li>
</ul>",Jouets & éveil,Uncategorized,"",hochet,false,Couleur,Marron,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25396-fr0gmn.jpg?v=1749464739,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25396-fr0gmn.jpg?v=1749464739,kg,,,active
jouet-peluche-siege-voiture,,,,,,,,,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25400-qjvdxo.jpg?v=1749464739,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25400-qjvdxo.jpg?v=1749464739,kg,,,
jouet-peluche-siege-voiture,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1000,continue,manual,19.50,,true,true,"",https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25395-dw0wti.jpg?v=1749464739,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25395-dw0wti.jpg?v=1749464739,kg,,,
jouet-peluche-siege-voiture,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/25395-8ewv3s.jpg?v=1749464739,4,"",,,,,,,,,,,,,,,,,,,
lunettes-de-soleil-rondes-pour-bebes,Lunettes de soleil rondes pour bébés,"<h2>Description du Produit</h2>
<p>Protégez les yeux délicats de votre bébé avec style grâce à nos lunettes de soleil rondes pour bébés ! Fabriquées en plastique robuste et durable, ces lunettes sont idéales pour les activités en plein air comme une journée à la plage ou au bord de la piscine.</p>
<ul>
<li>🕶️ <strong>Protection UV :</strong> Protégez les yeux de votre bébé des rayons UV nocifs, réduisant le risque de dommages oculaires causés par l'exposition au soleil.</li>
<li>💪 <strong>Durabilité :</strong> Fabriquées en plastique robuste et durable, ces lunettes sont conçues pour résister à une utilisation active, idéales pour les tout-petits énergiques.</li>
<li>🏖️ <strong>Polyvalence :</strong> Adaptées à divers environnements extérieurs comme les plages et les piscines, assurant la protection des yeux de votre bébé pendant toutes sortes d'activités en plein air.</li>
<li>👶 <strong>Design à la mode :</strong> La forme ronde offre un look tendance qui complète n'importe quelle tenue, ajoutant une touche stylée tout en fournissant une protection essentielle des yeux.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Plastique robuste et durable</li>
</ul>",Vêtements & Accessoires,Uncategorized,"",lunettes de soleil,false,Couleur,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28204-n3yfrj.jpg?v=1749464729,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28204-n3yfrj.jpg?v=1749464729,kg,,,active
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Vert,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28205-zokobs.jpg?v=1749464729,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28205-zokobs.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Violet,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28206-pih9vs.jpg?v=1749464729,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28206-pih9vs.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28207-6g734y.jpg?v=1749464729,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28207-6g734y.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Jaune,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28208-rrcbig.jpg?v=1749464729,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28208-rrcbig.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Marron,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28209-7goppi.jpg?v=1749464729,6,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28209-7goppi.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Blanc,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28210-2rzeg6.jpg?v=1749464729,7,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28211-mm2lxz.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,Gris,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,"",https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28211-mm2lxz.jpg?v=1749464729,8,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28210-2rzeg6.jpg?v=1749464729,kg,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28203-rw8e7d.jpg?v=1749464729,9,"",,,,,,,,,,,,,,,,,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28203-wubxw5.jpg?v=1749464730,10,"",,,,,,,,,,,,,,,,,,,
lunettes-de-soleil-rondes-pour-bebes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/28203-zkcwwv.jpg?v=1749464730,11,"",,,,,,,,,,,,,,,,,,,
biberon-bebe-90-ml,Biberon pour bébé de 90 ml,"<h2>Description du Produit</h2>
<p>Le ""Biberon pour bébé de 90 ml"" est conçu en silicone pour offrir une nouvelle manière pratique de nourrir votre enfant. Avec sa forme ergonomique et sa poignée en caoutchouc antidérapante, ce biberon assure une prise en main facile et sécurisée pour les parents comme pour les bébés.</p>
<p>Son embout anti-fuite garantit que chaque goutte de lait ou de jus est consommée sans désordre. Disponible en plusieurs couleurs, il permet aux parents de choisir leur teinte préférée, ajoutant ainsi une touche personnelle à l'heure du repas.</p>
<ul>
<li>🍼 <strong>Design ergonomique:</strong> La forme ergonomique assure que les parents et les bébés peuvent facilement tenir le biberon, réduisant ainsi le risque de déversements.</li>
<li>👌 <strong>Poignée antidérapante:</strong> La poignée en caoutchouc antidérapante offre une prise sûre, rendant l'heure du repas plus sûre et confortable.</li>
<li>💧 <strong>Tétine anti-fuite:</strong> La tétine spécialement conçue empêche les fuites, garantissant que votre bébé obtient chaque goutte de lait ou de jus sans aucun désordre.</li>
<li>🎨 <strong>Disponible en plusieurs couleurs:</strong> Permet aux parents de choisir leur couleur préférée, ajoutant une touche de personnalisation.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Silicone</li>
<li>
<strong>Capacité :</strong> 90 ml</li>
<li>
<strong>Forme :</strong> Ergonomique</li>
<li>
<strong>Poignée :</strong> En caoutchouc antidérapant</li>
<li>
<strong>Tétine :</strong> Anti-fuite</li>
</ul>",Puériculture & soins bébé,Uncategorized,"",biberon,false,Couleur,Blanc,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-2aa6dd.jpg?v=1749464710,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-2aa6dd.jpg?v=1749464710,kg,,,active
biberon-bebe-90-ml,,,,,,,,,Vert,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-25cec6.jpg?v=1749464710,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-25cec6.jpg?v=1749464710,kg,,,
biberon-bebe-90-ml,,,,,,,,,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-ff1a56.webp?v=1749464710,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-ff1a56.webp?v=1749464710,kg,,,
biberon-bebe-90-ml,,,,,,,,,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-9b274c.jpg?v=1749464710,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-9b274c.jpg?v=1749464710,kg,,,
biberon-bebe-90-ml,,,,,,,,,Orange,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-a21872.jpg?v=1749464710,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-a21872.jpg?v=1749464710,kg,,,
biberon-bebe-90-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-z3iguq.jpg?v=1749464710,6,"",,,,,,,,,,,,,,,,,,,
biberon-bebe-90-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-2odkru.jpg?v=1749464710,7,"",,,,,,,,,,,,,,,,,,,
biberon-bebe-90-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/31781-9awq3g.jpg?v=1749464710,8,"",,,,,,,,,,,,,,,,,,,
biberon-sans-bpa-bebe,Biberon sans bpa pour bébé,"<h2>Description du Produit</h2>
<p>Assurez le bien-être de votre bébé avec notre biberon sans BPA, conçu pour offrir une alimentation saine et sécurisée. Fabriqué à partir de matériaux exempts de Bisphénol A, ce biberon protège les nourrissons des produits chimiques nocifs qui peuvent se retrouver dans le lait ou la formule. </p>
<ul>
<li>🛡️ Santé et Sécurité : Sans BPA, ce biberon élimine le risque de produits chimiques nocifs dans le lait ou la formule de votre bébé.</li>
<li>🦷 Prévention des Caries Dentaires : En évitant les produits chimiques agressifs, ce biberon aide à prévenir le développement de caries dentaires chez les nouveau-nés.</li>
<li>🤱 Tranquillité d'Esprit : Les parents peuvent être rassurés en sachant qu'ils utilisent un produit qui privilégie la santé de leur enfant avant tout.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Sans BPA</li>
<li>
<strong>Sécurité :</strong> Sûr pour la consommation humaine, ne libère pas de produits chimiques dans les aliments</li>
</ul>",Puériculture & soins bébé,Uncategorized,"",biberon,false,Couleur,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32050-5u1ogy.jpg?v=1749464692,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32050-5u1ogy.jpg?v=1749464692,kg,,,active
biberon-sans-bpa-bebe,,,,,,,,,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32052-lzajy0.jpg?v=1749464692,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32052-lzajy0.jpg?v=1749464692,kg,,,
biberon-sans-bpa-bebe,,,,,,,,,Vert,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32053-apcb5b.jpg?v=1749464692,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32053-apcb5b.jpg?v=1749464692,kg,,,
biberon-sans-bpa-bebe,,,,,,,,,Rouge,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32054-1j6j3y.jpg?v=1749464692,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32054-1j6j3y.jpg?v=1749464692,kg,,,
biberon-sans-bpa-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32048-366csx.jpg?v=1749464692,5,"",,,,,,,,,,,,,,,,,,,
biberon-sans-bpa-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32048-tvdixa.jpg?v=1749464692,6,"",,,,,,,,,,,,,,,,,,,
biberon-sans-bpa-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32048-ua9yyh.jpg?v=1749464692,7,"",,,,,,,,,,,,,,,,,,,
biberon-sans-bpa-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32048-cobhzx.jpg?v=1749464692,8,"",,,,,,,,,,,,,,,,,,,
biberon-sans-bpa-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32048-en5zg1.jpg?v=1749464692,9,"",,,,,,,,,,,,,,,,,,,
pot-bebe-echelle-reglable,Pot de bébé avec échelle réglable,"<h2>Description du Produit</h2>
<p>Découvrez le Pot de bébé avec échelle réglable, l'outil parfait pour aider votre enfant à devenir propre en toute confiance. Conçu avec une échelle ajustable pour s'adapter à la taille de votre tout-petit, ce pot ergonomique assure confort et sécurité.</p>
<ul>
<li>🔒 Confort et sécurité : L'échelle réglable permet aux enfants de se sentir en sécurité et à l'aise, les encourageant à utiliser les toilettes de manière autonome.</li>
<li>🧸 Facilité d'utilisation : Conçu spécifiquement pour les tout-petits, assurant une utilisation facile pendant les séances d'apprentissage de la propreté.</li>
<li>🌟 Promotion de l'indépendance : En permettant aux enfants de régler eux-mêmes la hauteur, il favorise un sentiment d'indépendance et de confiance en soi.</li>
<li>🏗️ Durabilité : Fabriqué avec des matériaux sûrs et de haute qualité pour enfants, garantissant longévité et sécurité.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Échelle réglable :</strong> La hauteur de l'échelle peut être ajustée.</li>
<li>
<strong>Matière :</strong> Plastique durable et sûr pour les enfants.</li>
<li>
<strong>Design :</strong> Conception ergonomique pour le confort et la sécurité.</li>
<li>
<strong>Options de couleur :</strong> Plusieurs options de couleur disponibles.</li>
</ul>",Mobiliers & Accessoires,Uncategorized,"",Pot pour bébé,false,Couleur,Bleu,,,,,,,,,0.0,shopify,1000,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32236-0x0kyl.jpg?v=1749464671,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32236-0x0kyl.jpg?v=1749464671,kg,,,active
pot-bebe-echelle-reglable,,,,,,,,,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,29.90,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32237-4ghfmy.jpg?v=1749464671,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32237-4ghfmy.jpg?v=1749464671,kg,,,
pot-bebe-echelle-reglable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32235-hdgcwe.jpg?v=1749464671,3,"",,,,,,,,,,,,,,,,,,,
pot-bebe-echelle-reglable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32235-jctwaz.jpg?v=1749464671,4,"",,,,,,,,,,,,,,,,,,,
pot-bebe-echelle-reglable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32235-vmbpmn.jpg?v=1749464671,5,"",,,,,,,,,,,,,,,,,,,
pot-bebe-echelle-reglable,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/32235-ch2z8m.jpg?v=1749464671,6,"",,,,,,,,,,,,,,,,,,,
bavoir-silicone-impermeable-imprime-carottes-bebe,Bavoir en silicone imperméable avec imprimé de carottes pour bébé,"<h2>Description du Produit</h2>
<p>Découvrez notre dernier produit : le Bavoir en silicone imperméable avec imprimé de carottes pour bébé ! Conçu pour protéger les vêtements de votre enfant des taches alimentaires, de la salive et des régurgitations, ce bavoir est fabriqué à partir de silicone doux et imperméable. Il offre une protection supérieure grâce à son matériau étanche qui empêche tout liquide ou résidu alimentaire de passer.</p>
<p>Confortable à porter, il est doux sur la peau délicate de votre bébé et facile à nettoyer d'un simple coup d'éponge ou rinçage sous l'eau. Avec son adorable motif de carottes, il ajoute une touche amusante aux repas, rendant ces moments agréables tant pour les bébés que pour les parents.</p>
<ul>
<li>🛡️ <strong>Protection Supérieure :</strong> Le matériau imperméable empêche les liquides et les particules alimentaires de traverser et de tacher les vêtements de votre bébé.</li>
<li>🌟 <strong>Confort Optimal :</strong> Fabriqué en silicone doux, il est délicat sur la peau de votre bébé et confortable à porter pendant de longues périodes.</li>
<li>🧽 <strong>Nettoyage Facile :</strong> Il suffit de l’essuyer ou de le rincer sous l’eau; le matériau en silicone ne retient ni les taches ni les odeurs.</li>
<li>🥕 <strong>Design Adorable :</strong> L’imprimé carotte mignon ajoute une touche amusante aux repas, rendant le moment plus agréable pour bébé et parents.</li>
</ul>
<h2>Caractéristiques techniques</h2>
<ul>
<li>
<strong>Matière :</strong> Silicone doux et imperméable</li>
<li>
<strong>Design :</strong> Imprimé de carottes</li>
<li>
<strong>Protection :</strong> Protège les vêtements de bébé contre les taches de nourriture, la salive et les régurgitations</li>
</ul>",Puériculture & soins bébé,Uncategorized,"",Bavoir,false,Couleur,Gris,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33534-vombic.jpg?v=1749464657,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33534-vombic.jpg?v=1749464657,kg,,,active
bavoir-silicone-impermeable-imprime-carottes-bebe,,,,,,,,,Blanc,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33535-mzkix7.jpg?v=1749464657,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33535-mzkix7.jpg?v=1749464657,kg,,,
bavoir-silicone-impermeable-imprime-carottes-bebe,,,,,,,,,Orange,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33536-pb5u1k.jpg?v=1749464657,3,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33536-pb5u1k.jpg?v=1749464657,kg,,,
bavoir-silicone-impermeable-imprime-carottes-bebe,,,,,,,,,Marron,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33537-ihztah.jpg?v=1749464657,4,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33537-ihztah.jpg?v=1749464657,kg,,,
bavoir-silicone-impermeable-imprime-carottes-bebe,,,,,,,,,Rose,,,,,,,,,0.0,shopify,1000,continue,manual,9.99,,true,true,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33538-fkwd0g.jpg?v=1749464657,5,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33538-fkwd0g.jpg?v=1749464657,kg,,,
bavoir-silicone-impermeable-imprime-carottes-bebe,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0926/6413/6028/files/33533-1jiviu.jpg?v=1749464657,6,"",,,,,,,,,,,,,,,,,,,
